,date,open,close,high,low,volume,dopen,dclose,dhigh,dlow,dvolume,price
0,2010-01-04,0.3064645998453265,0.28325899607530225,0.3095945690014475,0.3008170650849914,0.055162532857299884,0.3064645998453265,0.28325899607530225,0.3095945690014475,0.3008170650849914,0.055162532857299884,16.060785293579098
1,2010-01-05,0.3093904456972469,0.2885623334644145,0.317623598376298,0.3057161253037209,0.06938391048921105,0.002925845851920461,0.0053033373891122615,0.008029029374850505,0.00489906021872949,0.01422137763191117,16.36148452758789
2,2010-01-06,0.31503798045758197,0.2826350206023925,0.3169431761491944,0.3075532686808313,0.04908171502041821,0.005647534760335082,-0.005927312862022027,-0.0006804222271036275,0.001837143377110384,-0.02030219546879284,16.025405883789062
3,2010-01-07,0.30762132099533324,0.2695951812368029,0.3078254442995338,0.29074670175021944,0.0879284367309489,-0.007416659462248788,-0.013039839365589612,-0.009117731849660582,-0.016806566930611833,0.03884672171053069,15.286046981811525
4,2010-01-08,0.2939447232208424,0.2707182294422637,0.29925206368727825,0.2892497526670082,0.06469896527398232,-0.013676597774490871,0.0011230482054608304,-0.008573380612255543,-0.0014969490832112409,-0.023229471456966574,15.34972381591797
5,2010-01-11,0.2993881346769769,0.2714045385477845,0.3060563532369253,0.29054257844601883,0.06535999130813731,0.005443411456134528,0.0006863091055207549,0.006804289549647069,0.0012928257790106312,0.0006610260341549934,15.38863754272461
6,2010-01-12,0.2939447232208424,0.29080839623603083,0.3172834040823988,0.29353647661244125,0.09990334769255484,-0.005443411456134528,0.019403857688246373,0.011227050845473485,0.0029938981664224267,0.03454335638441754,16.488836288452152
7,2010-01-13,0.3111595367598554,0.3032243610466264,0.3319125997026958,0.3089141467743439,0.129599588952169,0.017214813539013052,0.012415964810595592,0.014629195620297018,0.015377670161902612,0.02969624125961415,17.192821502685547
8,2010-01-14,0.32993935169658145,0.3010406319076211,0.3332053918424012,0.32558460907595177,0.07098996052820931,0.01877981493672604,-0.0021837291390053304,0.001292792139705401,0.016670462301607902,-0.05860962842395968,17.06900405883789
9,2010-01-15,0.32796610369046725,0.2951134199635148,0.33068782623818715,0.3184401252324056,0.039936647011567586,-0.0019732480061142037,-0.005927211944106281,-0.002517565604214067,-0.007144483843546212,-0.031053313516641718,16.73293113708496
10,2010-01-18,0.3198009696866129,0.3063440029360386,0.33443016530690994,0.31258843352856464,0.05842377159080515,-0.00816513400385438,0.011230582972523773,0.003742339068722789,-0.005851691703840922,0.018487124579237558,17.369705200195312
