,date,open,close,high,low,volume,dopen,dclose,dhigh,dlow,dvolume,price
0,2010-01-04,0.4832225533913042,0.31470278332435025,0.4904438850215767,0.4766031274900696,0.15158681365885865,0.4832225533913042,0.31470278332435025,0.4904438850215767,0.4766031274900696,0.15158681365885865,3.0263915061950684
1,2010-01-05,0.48081547590418505,0.32025857302873273,0.4898421280459113,0.469381795859797,0.1432582514277594,-0.0024070774871191576,0.0055557897043824744,-0.0006017569756653908,-0.007221331630272609,-0.008328562231099235,3.0798196792602544
2,2010-01-06,0.4832225533913042,0.3139090601216505,0.4862313878540888,0.4753996135387386,0.10062296291243893,0.0024070774871191576,-0.006349512907082243,-0.0036107401918224476,0.0060178176789416615,-0.04263528851532049,3.018758535385132
3,2010-01-07,0.4753996135387386,0.30557517722724703,0.4766031274900696,0.4603552924714432,0.1036261813657355,-0.007822939852565547,-0.008333882894403455,-0.009628260364019259,-0.015044321067295419,0.0030032184532965693,2.9386143684387203
4,2010-01-08,0.4627623699585623,0.3087499460769025,0.4699835528354624,0.4597535354957776,0.07313602677105985,-0.012637243580176316,0.003174768849655507,-0.006619574654607163,-0.0006017569756655572,-0.03049015459467565,2.9691450595855717
5,2010-01-11,0.4904438850215767,0.31232168809293714,0.4940544764600268,0.469381795859797,0.16074133328473764,0.027681515063014358,0.003571742016034607,0.02407092362456437,0.009628260364019314,0.08760530651367783,3.003493309020996
6,2010-01-12,0.4705853593955853,0.3139090601216505,0.4790102049771887,0.4573464580086584,0.11395076783335514,-0.01985852562599133,0.0015873720287133408,-0.0150442714828381,-0.012035337851138528,-0.046790565451382486,3.018758535385132
7,2010-01-13,0.4603552924714432,0.3000193131461785,0.4651694474456815,0.4513286899141742,0.18020620333485296,-0.010230066924142134,-0.013889746975472015,-0.013840757531507208,-0.006017768094484177,0.06625543550149779,2.8851854801177983
8,2010-01-14,0.4573464580086584,0.3004161127669565,0.4579482149843239,0.44831980586693215,0.09007261052383253,-0.003008834462784771,0.0003967996207780433,-0.007221232461357584,-0.003008884047242089,-0.09013359281102044,2.8890013694763184
9,2010-01-15,0.4561428944728701,0.3004161127669565,0.4597535354957776,0.4489216124270551,0.0722101148983761,-0.0012035635357883212,0.0,0.0018053205114537676,0.0006018065601229304,-0.017862495625456415,2.8890013694763184
10,2010-01-18,0.4519304468898397,0.301209860761885,0.4579482149843239,0.4513286899141742,0.07041719387649338,-0.00421244758303041,0.0007937479949284842,-0.0018053205114537676,0.0024070774871191576,-0.0017929210218827207,2.896634578704833
11,2010-01-19,0.4579482149843239,0.30597197684802513,0.4663729613970123,0.4579482149843239,0.09603011789684476,0.006017768094484177,0.004762116086140134,0.008424746412688476,0.0066195250701496225,0.025612924020351386,2.942430257797241
12,2010-01-20,0.4651694474456815,0.2976381683303079,0.4657712044213469,0.4489216124270551,0.0781907373386676,0.007221232461357584,-0.008333808517717256,-0.0006017569756654463,-0.00902660255726878,-0.01783938055817716,2.8622868061065674
