,date,open,close,high,low,volume,dopen,dclose,dhigh,dlow,dvolume,price
0,2010-01-04,0.2633333404858907,0.20925631125768027,0.26374999682108563,0.2587500015894572,0.03898202617859274,0.2633333404858907,0.20925631125768027,0.26374999682108563,0.2587500015894572,0.03898202617859274,5.022151470184326
1,2010-01-05,0.2604166666666667,0.20959216356277466,0.2612499992052714,0.25583332777023315,0.049438497201475334,-0.002916673819224003,0.0003358523050943918,-0.002499997615814209,-0.0029166738192240587,0.010456471022882594,5.030211925506592
2,2010-01-06,0.25958333412806195,0.20791274309158325,0.2608333428700765,0.2570833365122477,0.04951367614824337,-0.0008333325386047362,-0.0016794204711914062,-0.0004166563351949426,0.0012500087420145856,7.517894676804109e-05,4.989905834197998
3,2010-01-07,0.2574999928474426,0.20488977432250974,0.25833332538604736,0.2520833412806193,0.05755626260386908,-0.002083341280619322,-0.0030229687690734863,-0.002500017484029116,-0.004999995231628418,0.008042586455625701,4.9173545837402335
4,2010-01-08,0.2537500063578288,0.2058974305788676,0.25583332777023315,0.2529166738192241,0.033703673294601784,-0.003749986489613832,0.0010076562563578195,-0.002499997615814209,0.0008333325386047362,-0.023852589309267286,4.941538333892822
5,2010-01-11,0.2608333428700765,0.20556155840555826,0.26208333174387616,0.2537500063578288,0.04930201095025569,0.007083336512247684,-0.00033587217330932617,0.0062500039736430035,0.0008333325386047362,0.015598337655653903,4.933477401733398
6,2010-01-12,0.25458333889643353,0.20858452717463172,0.25958333412806195,0.2537500063578288,0.05112084595887897,-0.006250003973642948,0.0030229687690734863,-0.002499997615814209,0.0,0.0018188350086232805,5.006028652191162
7,2010-01-13,0.2554166714350383,0.20388217767079672,0.2570833365122477,0.2520833412806193,0.06224936455184829,0.0008333325386047362,-0.004702349503835024,-0.002499997615814209,-0.0016666650772094727,0.011128518592969323,4.893172264099121
8,2010-01-14,0.2533333301544189,0.20522568623224893,0.2549999952316284,0.2520833412806193,0.049800883834129665,-0.002083341280619322,0.0013435085614522113,-0.002083341280619322,0.0,-0.01244848071771863,4.925416469573975
9,2010-01-15,0.25458333889643353,0.20556155840555826,0.25583332777023315,0.2529166738192241,0.03905348001792575,0.0012500087420145856,0.00033587217330932617,0.0008333325386047362,0.0008333325386047362,-0.010747403816203913,4.933477401733398
10,2010-01-18,0.2541666626930237,0.2045538822809855,0.2541666626930237,0.25083333253860474,0.0541815000961162,-0.00041667620340984923,-0.001007676124572754,-0.0016666650772094727,-0.002083341280619322,0.015128020078190453,4.909293174743652
11,2010-01-19,0.2541666626930237,0.20488977432250974,0.2554166714350383,0.2529166738192241,0.043740077637490486,0.0,0.0003358920415242605,0.0012500087420145856,0.002083341280619322,-0.010441422458625706,4.9173545837402335
12,2010-01-20,0.25458333889643353,0.19783622026443484,0.25458333889643353,0.2450000047683716,0.07585144961393862,0.00041667620340984923,-0.007053554058074923,-0.0008333325386047362,-0.007916669050852476,0.03211137197644813,4.748069286346436
13,2010-01-21,0.2458333373069763,0.1981720924377441,0.247083326180776,0.24458332856496176,0.03543037135186952,-0.008750001589457213,0.00033587217330929836,-0.007500012715657561,-0.0004166762034098215,-0.040421078262069116,4.7561302185058585
14,2010-01-22,0.2458333373069763,0.20522568623224893,0.256250003973643,0.24458332856496176,0.1362473421813727,0.0,0.007053593794504792,0.009166677792867034,0.0,0.10081697082950317,4.925416469573975
15,2010-01-25,0.2533333301544189,0.20018738508224487,0.2541666626930237,0.2475000023841858,0.04471910885144998,0.007499992847442627,-0.00503830115000406,-0.002083341280619322,0.0029166738192240305,-0.09152823332992273,4.804497241973877
16,2010-01-26,0.2483333349227905,0.1951491435368856,0.24958332379659015,0.2400000095367432,0.047259798603595436,-0.004999995231628418,-0.005038241545359284,-0.004583338896433503,-0.007499992847442627,0.0025406897521454558,4.683579444885254
17,2010-01-27,0.24208333094914755,0.1934696833292643,0.24416667222976685,0.2395833333333333,0.030405904041689105,-0.006250003973642976,-0.001679460207621275,-0.005416651566823333,-0.0004166762034098215,-0.016853894561906328,4.643272399902344
18,2010-01-28,0.2400000095367432,0.19313383102416992,0.2408333420753479,0.237499992052714,0.02899438323381249,-0.0020833214124043875,-0.0003358523050943918,-0.003333330154418945,-0.002083341280619322,-0.0014115208078766194,4.635211944580078
19,2010-01-29,0.2383333245913188,0.19212613503138226,0.2408333420753479,0.237499992052714,0.030428744617430406,-0.001666684945424407,-0.0010076959927876883,0.0,0.0,0.0014343613836179173,4.611027240753174
20,2010-02-01,0.2379166682561239,0.19011090199152628,0.2387500007947286,0.2337500055631002,0.029940300947148724,-0.0004166563351948871,-0.002015233039855957,-0.002083341280619294,-0.003749986489613832,-0.0004884436702816826,4.562661647796631
21,2010-02-02,0.23708333571751916,0.18876729408899945,0.2387500007947286,0.23333332935969034,0.02384052653889393,-0.0008333325386047362,-0.0013436079025268555,0.0,-0.00041667620340984923,-0.00609977440825479,4.530415058135986
22,2010-02-03,0.2362500031789144,0.19380557537078855,0.24208333094914755,0.23333332935969034,0.04178327231441553,-0.0008333325386047362,0.005038281281789153,0.003333330154418945,0.0,0.017942745775521598,4.651333808898926
23,2010-02-04,0.2391666571299235,0.19246206680933636,0.2412499984105428,0.23708333571751916,0.02552699724115363,0.002916653951009096,-0.001343508561452239,-0.0008333325386047362,0.0037500063578287945,-0.0162562750732619,4.619089603424072
24,2010-02-05,0.2354166706403097,0.18977495034535727,0.2366666595141093,0.23333332935969034,0.026009274982054523,-0.003749986489613832,-0.002687116463979067,-0.004583338896433531,-0.0037500063578287945,0.00048227774090089237,4.554598808288574
25,2010-02-08,0.2349999944368998,0.189439058303833,0.2362500031789144,0.2337500055631002,0.013355661254924088,-0.00041667620340984923,-0.0003358920415242605,-0.0004166563351948871,0.00041667620340984923,-0.012653613727130437,4.546537399291992
