,date,open,close,high,low,volume,dopen,dclose,dhigh,dlow,dvolume,price
0,2010-01-04,0.3880427640430594,0.32016640195714,0.38869087475964414,0.3791315441555933,0.017631696487335362,0.3880427640430594,0.32016640195714,0.38869087475964414,0.3791315441555933,0.017631696487335362,7.318766593933106
1,2010-01-05,0.3807517583679709,0.3328909200669012,0.40181466828704776,0.3731367181942847,0.046574364534068366,-0.007291005675088558,0.012724518109761164,0.013123793527403615,-0.005994825961308625,0.028942668046732997,7.609639644622803
2,2010-01-06,0.3938755518953744,0.33124909521073925,0.3984121600339095,0.3907971615796129,0.02711799595574042,0.01312379352740356,-0.001641824856161933,-0.003402508253138259,0.01766044338532824,-0.019456368578327943,7.572108745574951
3,2010-01-07,0.3920932995740033,0.3215346101969698,0.3959818387153432,0.3788075096569957,0.024645106140227926,-0.0017822523213711359,-0.00971448501376948,-0.002430321318566297,-0.011989651922617195,-0.002472889815512493,7.3500428199768075
4,2010-01-08,0.3796176167631845,0.33248046385286073,0.3950096935001609,0.3779974025508069,0.02549653623800717,-0.012475682810818844,0.010945853655890958,-0.0009721452151823518,-0.0008101071061887842,0.0008514300977792433,7.60025691986084
5,2010-01-11,0.4293583516168558,0.3354905178085472,0.4293583516168558,0.38869087475964414,0.058149530245140336,0.049740734853671364,0.003010053955686487,0.03434865811669496,0.010693472208837207,0.032652994007133174,7.669064521789551
6,2010-01-12,0.3919313031843993,0.345615479896052,0.4112119190627154,0.3904730853616257,0.03962294692992531,-0.03742704843245653,0.01012496208750474,-0.01814643255414039,0.001782210601981582,-0.018526583315215037,7.900513648986816
7,2010-01-13,0.3993843052490919,0.32947032645839514,0.4050550967118029,0.38739465332647466,0.03144743032030458,0.00745300206469257,-0.016145153437656826,-0.006156822350912528,-0.003078432035151069,-0.00817551660962073,7.531447410583496
8,2010-01-14,0.39063512347061935,0.3341223930074966,0.3995463433580854,0.3836681522941284,0.025319951617960332,-0.008749181778472503,0.00465206654910144,-0.005508753353717477,-0.003726501032346285,-0.006127478702344251,7.637790203094482
9,2010-01-15,0.396791945821532,0.3322068472365285,0.3995463433580854,0.3890149092582418,0.014835966085539068,0.006156822350912639,-0.0019155457709680856,0.0,0.005346756964113407,-0.01048398553242126,7.5940022468566895
10,2010-01-18,0.3890149092582418,0.3233132537911452,0.39112115435882094,0.3815619071935492,0.021632359761229857,-0.007777036563290206,-0.008893593445383319,-0.008425188999264477,-0.0074530020646926265,0.0067963936756907884,7.3907012939453125
11,2010-01-19,0.38593647722309066,0.33124909521073925,0.3969539839305256,0.38593647722309066,0.01921314236992393,-0.0030784320351511236,0.007935841419594079,0.005832829571704612,0.004374570029541502,-0.002419217391305923,7.572108745574951
12,2010-01-20,0.3929034066801921,0.3177036020938127,0.3946856590015632,0.37589111573083817,0.019745555440436567,0.006966929457101423,-0.013545493116926544,-0.0022683249289623397,-0.010045361492252491,0.0005324130705126329,7.262468814849853
13,2010-01-21,0.3775113299432157,0.3215346101969698,0.3838301904031219,0.37410886340946703,0.011859433547586576,-0.015392076736976347,0.003831008103157063,-0.010855468598441276,-0.0017822523213711359,-0.007886121892849991,7.3500428199768075
14,2010-01-22,0.3742709015184606,0.3148302417179711,0.3779974025508069,0.3648736090234033,0.013391080111736623,-0.003240428424755137,-0.00670436847899869,-0.005832787852315002,-0.009235254386063707,0.001531646564150049,7.196785926818848
15,2010-01-25,0.3728126836956871,0.3133251521610435,0.3789695060465997,0.3694102171619384,0.008654975683814195,-0.0014582178227735,-0.0015050895569275744,0.0009721034957927976,0.004536608138535071,-0.00473610442792243,7.162380695343018
16,2010-01-26,0.3716785420909007,0.30361072972635833,0.37394686701986296,0.35742060695871075,0.011288127486110187,-0.001134141604786365,-0.009714422434685177,-0.0050226390267367185,-0.01198961020322764,0.002633151802295992,6.940316200256348
17,2010-01-27,0.35985092827727705,0.2934858302179379,0.3613091461000506,0.3468891519991723,0.011206662960046037,-0.011827613813623685,-0.010124899508420436,-0.012637720919812412,-0.010531454959538444,-8.146452606414868e-05,6.708868503570557
18,2010-01-28,0.3564261466990184,0.2958016436459561,0.3591670902447979,0.3464261529351634,1.0,-0.003424781578258651,0.002315813428018232,-0.0021420558552527336,-0.0004629990640089288,0.9887933370399541,6.747751895229919
